ticket_id,showtime_id,customer_id,seat_number,seat_type,final_price
3428,23,154,K6,Honeymoon,350
3429,85,108,B15,Normal,200
3430,21,130,J10,Normal,160
3431,13,84,F8,Normal,350
3432,33,15,H6,Normal,240
3433,24,132,H3,Normal,300
3434,11,50,H6,VIP,350
3435,17,166,B10,VIP,300
3436,68,23,D5,Normal,240
3437,47,59,A14,Normal,350
3438,25,90,J14,Normal,200
3439,94,115,F1,Normal,160
3440,73,75,F9,Normal,240
3441,21,156,F12,Normal,300
3442,84,194,B15,VIP,300
3443,83,123,D13,Honeymoon,240
3444,83,136,G4,Honeymoon,200
3445,12,157,C11,Normal,200
3446,37,139,G4,Normal,300
3447,42,18,D12,Normal,240
3448,17,183,E4,Honeymoon,240
3449,48,50,G8,VIP,160
3450,28,142,B1,Normal,300
3451,41,118,F13,Honeymoon,200
3452,99,137,F3,Normal,350
3453,47,139,F15,Normal,200
3454,18,191,E12,Honeymoon,200
3455,78,108,A14,Honeymoon,350
3456,99,67,C1,Normal,300
3457,71,181,E6,Normal,160
3458,13,167,H7,Normal,200
3459,82,78,E8,Normal,200
3460,13,184,D10,VIP,300
3461,100,156,J3,Normal,300
3462,31,75,B10,Normal,240
3463,2,39,J11,Normal,300
3464,16,25,E9,VIP,300
3465,9,21,G12,Honeymoon,200
3466,73,138,H13,Honeymoon,160
3467,38,171,B11,Normal,200
3468,75,15,C10,Honeymoon,300
3469,54,48,C8,Normal,240
3470,56,86,A7,Normal,160
3471,86,149,H15,VIP,240
3472,97,188,K12,Normal,350
3473,100,116,C5,Normal,240
3474,87,50,F3,Normal,240
3475,45,151,C8,Normal,300
3476,34,141,K3,Normal,300
3477,9,69,B13,VIP,300
3478,88,4,G10,Normal,300
3479,8,78,C8,Normal,300
3480,7,200,K9,Honeymoon,240
3481,36,9,J4,VIP,350
3482,18,121,K14,Normal,300
3483,3,115,G2,Normal,350
3484,28,163,G7,Normal,350
3485,70,101,A6,Normal,200
3486,44,149,J7,Normal,200
3487,21,186,A15,Normal,160
3488,28,146,H3,Normal,200
3489,54,97,J11,Normal,300
3490,54,200,C13,Normal,350
3491,65,81,D2,Normal,160
3492,100,43,G9,Normal,200
3493,21,95,A14,Normal,240
3494,99,6,J12,Normal,160
3495,13,67,H10,Normal,300
3496,57,140,K5,Normal,350
3497,49,100,A2,Honeymoon,300
3498,54,12,K10,Normal,300
3499,10,66,C5,Normal,240
3500,53,2,A10,Normal,240
3501,44,143,H7,Normal,350
3502,47,151,B6,Honeymoon,200
3503,53,157,A15,Normal,300
3504,74,81,H7,Normal,200
3505,46,135,J6,Normal,350
3506,13,156,F10,VIP,300
3507,37,142,F10,Honeymoon,200
3508,24,172,A5,Normal,300
3509,2,158,H12,Normal,240
3510,86,160,K11,VIP,240
3511,81,70,K14,VIP,160
3512,100,115,E12,Normal,350
3513,14,88,E14,Normal,200
3514,10,6,D6,Normal,300
3515,35,27,B9,Normal,160
3516,25,82,C8,Normal,350
3517,3,88,C14,Normal,350
3518,17,120,E15,VIP,350
3519,12,24,G5,Normal,200
3520,54,102,B8,Honeymoon,240
3521,24,34,J4,Normal,160
3522,29,168,F11,Honeymoon,200
3523,43,47,C13,Normal,300
3524,25,24,C10,Normal,200
3525,100,65,D2,Normal,300
3526,60,18,B5,Normal,300
3527,90,44,H4,Honeymoon,350
3528,65,76,E8,Normal,200
3529,84,57,B9,Normal,240
3530,28,107,C6,Normal,300
3531,16,156,C15,Honeymoon,350
3532,47,124,J10,Normal,240
3533,81,199,B13,Normal,200
3534,92,151,B8,Normal,240
3535,58,162,G1,Normal,200
3536,76,139,J14,Honeymoon,300
3537,27,163,G13,Normal,160
3538,53,116,C8,Normal,160
3539,42,93,G4,Normal,300
3540,59,42,D8,Normal,240
3541,47,28,C8,Normal,200
3542,94,123,C13,Normal,160
3543,34,24,G13,Normal,200
3544,37,136,H9,Normal,300
3545,6,106,A4,Normal,240
3546,7,118,A5,Normal,200
3547,96,53,E8,Normal,240
3548,96,200,J3,Honeymoon,160
3549,25,132,F5,Honeymoon,200
3550,33,100,A11,Normal,350
3551,55,5,K7,Normal,160
3552,58,49,H15,Normal,240
3553,7,98,B11,VIP,300
3554,57,30,C6,Honeymoon,350
3555,12,72,K9,Normal,200
3556,16,103,J2,Normal,160
3557,80,63,D14,Normal,200
3558,43,175,G6,Normal,200
3559,100,26,A6,Honeymoon,350
3560,77,185,G8,Normal,350
3561,7,37,D11,Honeymoon,350
3562,100,7,K1,Normal,350
3563,51,127,G4,Normal,300
3564,73,168,B12,Normal,240
3565,32,92,H15,Normal,350
3566,75,167,B10,VIP,160
3567,8,190,F11,Normal,200
3568,97,103,K11,Normal,350
3569,87,53,A12,Normal,160
3570,89,132,F12,Normal,300
3571,72,108,H4,Normal,160
3572,45,112,F14,VIP,160
3573,86,153,A10,Normal,300
3574,59,7,E14,Normal,300
3575,4,156,F2,Honeymoon,200
3576,67,197,D9,Normal,350
3577,29,67,G12,Normal,160
3578,29,108,K2,Normal,240
3579,98,111,K7,Normal,240
3580,98,148,G11,VIP,200
3581,28,83,E13,Normal,240
3582,77,124,E12,Normal,200
3583,79,139,D9,Normal,350
3584,87,104,A3,Normal,200
3585,44,67,H6,Normal,300
3586,90,7,G6,Normal,300
3587,4,151,E11,Honeymoon,300
3588,90,189,B4,Normal,300
3589,9,199,C4,Normal,300
3590,5,110,D5,Normal,300
3591,56,34,D1,Normal,300
3592,96,106,F8,Normal,300
3593,84,147,D6,Normal,300
3594,50,58,D9,Normal,350
3595,75,9,F15,Normal,300
3596,15,48,F6,Normal,200
3597,32,115,H13,Normal,350
3598,28,41,B4,Normal,240
3599,22,48,B12,VIP,160
3600,17,173,K12,Normal,350
3601,59,25,A7,VIP,300
3602,90,116,E9,Normal,350
3603,71,78,G4,VIP,160
3604,57,108,H8,Normal,160
3605,26,25,H2,Normal,300
3606,25,147,H15,VIP,300
3607,10,39,K1,Normal,200
3608,45,119,C12,Normal,160
3609,83,79,A13,Honeymoon,300
3610,11,80,B3,Normal,160
3611,77,27,C12,Normal,200
3612,53,104,D6,Normal,240
3613,72,74,H8,Normal,160
3614,68,191,K9,Normal,200
3615,95,68,G11,VIP,200
3616,28,147,A3,Normal,200
3617,75,28,F4,Honeymoon,350
3618,65,123,G8,Normal,300
3619,49,161,K15,Honeymoon,160
3620,47,138,B8,Normal,350
3621,52,83,D14,Honeymoon,160
3622,88,30,H8,Normal,350
3623,54,22,E8,Honeymoon,300
3624,60,3,D9,Normal,200
3625,57,101,D12,Normal,160
3626,47,105,H6,Normal,200
3627,31,176,D15,Normal,300
3628,46,2,E13,Normal,160
3629,26,54,D10,Normal,240
3630,5,6,H12,Normal,240
3631,84,107,E3,Normal,240
3632,52,168,D10,Normal,300
3633,75,123,B10,Normal,240
3634,54,2,B11,Honeymoon,160
3635,33,111,E3,VIP,240
3636,50,2,E13,Normal,160
3637,38,93,F4,Normal,300
3638,27,183,E5,Normal,200
3639,98,200,E9,Honeymoon,350
3640,15,101,A9,Normal,240
3641,96,188,B11,Normal,350
3642,61,97,B13,Normal,200
3643,21,111,C10,Honeymoon,300
3644,46,6,K8,Normal,300
3645,69,127,J14,Normal,200
3646,6,104,B12,Normal,350
3647,38,147,C8,Normal,240
3648,62,155,F10,Normal,160
3649,86,1,E4,Normal,300
3650,62,33,B15,VIP,200
3651,82,40,G9,Normal,350
3652,78,32,J11,VIP,240
3653,74,197,A12,Normal,350
3654,46,17,G1,Normal,240
3655,13,126,B15,Honeymoon,160
3656,95,8,C8,Normal,160
3657,94,57,F10,Normal,200
3658,3,42,D15,Honeymoon,200
3659,94,98,C8,Normal,240
3660,6,137,G14,Normal,240
3661,93,120,K8,Honeymoon,240
3662,8,87,K11,Normal,240
3663,44,163,B14,Normal,160
3664,33,199,H7,Honeymoon,200
3665,81,181,B6,Normal,200
3666,75,54,K10,Normal,300
3667,77,84,K11,Honeymoon,200
3668,50,25,H14,Normal,200
3669,11,67,D15,Honeymoon,350
3670,95,190,K5,VIP,350
3671,28,183,H8,Normal,300
3672,70,174,J9,Normal,240
3673,41,152,D13,Normal,300
3674,16,46,A3,Normal,300
3675,68,22,K14,VIP,160
3676,99,139,B8,Normal,200
3677,48,176,K2,Normal,160
3678,56,8,F8,Normal,200
3679,64,39,D10,Honeymoon,300
3680,59,163,H5,Normal,200
3681,90,49,H11,Honeymoon,240
3682,62,46,K12,Normal,240
3683,76,38,E2,Honeymoon,300
3684,11,136,F12,Normal,350
3685,89,54,G10,Normal,240
3686,18,165,B12,Honeymoon,300
3687,19,92,C4,Normal,160
3688,87,40,C3,Normal,350
3689,55,34,G2,VIP,240
3690,82,96,G6,Normal,300
3691,26,79,K13,Normal,300
3692,6,127,G5,Normal,160
3693,4,17,C8,Honeymoon,160
3694,29,161,C11,Normal,350
3695,59,175,K2,Normal,240
3696,98,110,K2,Normal,300
3697,17,52,F4,Normal,350
3698,43,118,J8,Honeymoon,350
3699,80,9,B7,Normal,160
3700,66,33,B1,Normal,300
3701,34,188,C2,Normal,200
3702,8,113,K7,Normal,160
3703,13,149,C8,VIP,300
3704,8,186,G8,Normal,350
3705,94,85,K1,Normal,350
3706,96,197,B6,Normal,240
3707,100,10,D11,Honeymoon,200
3708,94,6,D1,Normal,160
3709,65,115,C13,Normal,240
3710,43,121,H15,Honeymoon,240
3711,39,141,D1,Honeymoon,200
3712,81,65,D3,Honeymoon,160
3713,59,20,F9,Normal,160
3714,84,57,C1,VIP,350
3715,88,46,E11,Normal,160
3716,86,136,A8,Normal,240
3717,93,10,J10,Normal,350
3718,86,113,K10,Normal,160
3719,44,195,D7,Honeymoon,200
3720,9,139,C15,Normal,240
3721,37,12,C7,Honeymoon,300
3722,74,138,C14,Honeymoon,200
3723,36,153,H12,Normal,200
3724,92,177,C8,Honeymoon,160
3725,28,177,G9,Normal,350
3726,42,11,J4,Normal,350
3727,43,190,A6,Honeymoon,240
3728,85,118,E8,Normal,160
3729,88,164,G11,Normal,350
3730,42,39,J14,Normal,300
3731,66,53,A13,Honeymoon,160
3732,55,56,B15,Normal,160
3733,72,104,G10,Normal,350
3734,48,129,A2,Normal,200
3735,91,56,D13,Honeymoon,160
3736,22,118,C6,Normal,200
3737,27,132,E12,Normal,240
3738,93,30,K2,Normal,240
3739,67,12,J6,Normal,350
3740,13,35,F2,Normal,240
3741,45,77,D5,Normal,350
3742,10,180,C2,Normal,350
3743,100,159,G8,Normal,200
3744,9,102,C13,Normal,200
3745,54,87,J5,Normal,240
3746,27,196,G5,Normal,200
3747,34,52,F3,Normal,160
3748,1,80,D9,Normal,300
3749,32,135,D2,Normal,160
3750,89,22,A14,Normal,160
3751,93,75,D10,Normal,350
3752,71,184,E3,Normal,300
3753,67,58,B4,Normal,350
3754,84,93,G1,VIP,200
3755,20,192,K2,Normal,200
3756,94,103,G11,VIP,300
3757,35,140,C7,Normal,240
3758,99,7,H2,Normal,200
3759,91,128,G2,Honeymoon,160
3760,90,55,D7,Normal,300
3761,78,106,B13,Normal,300
3762,17,62,C6,VIP,200
3763,18,90,H11,Normal,200
3764,45,98,E4,Normal,350
3765,93,77,B3,Normal,350
3766,84,183,F14,VIP,160
3767,53,119,F3,Honeymoon,300
3768,91,36,F15,Normal,240
3769,82,89,A8,Normal,240
3770,68,152,A15,Honeymoon,300
3771,65,172,A7,Normal,160
3772,1,145,B2,Normal,350
3773,58,130,F11,Normal,350
3774,26,141,H13,Normal,350
3775,20,159,E4,Normal,240
3776,87,93,A12,Honeymoon,240
3777,10,114,D11,Honeymoon,160
3778,59,28,G11,Normal,240
3779,75,188,B1,Normal,200
3780,41,155,A2,Normal,240
3781,5,143,J8,Normal,350
3782,65,33,G2,Normal,160
3783,17,20,G15,Normal,300
3784,22,170,C1,Normal,300
3785,98,140,D2,Normal,160
3786,41,101,C13,Normal,200
3787,93,23,E5,Normal,300
3788,68,200,D5,Normal,350
3789,69,112,A1,Normal,300
3790,11,14,K9,Honeymoon,300
3791,56,91,J2,Honeymoon,350
3792,51,153,B13,Normal,240
3793,21,77,F11,Normal,200
3794,99,85,F7,Normal,350
3795,76,109,B7,Normal,350
3796,26,31,C11,Normal,160
3797,19,122,F1,VIP,200
3798,60,107,K12,Normal,240
3799,71,54,F14,Normal,350
3800,47,133,D14,Normal,240
3801,71,141,E9,Normal,350
3802,26,156,J3,Normal,350
3803,40,43,E14,Normal,160
3804,5,89,A7,Normal,300
3805,21,115,G11,Normal,200
3806,78,99,H6,VIP,160
3807,4,47,D7,Normal,240
3808,23,71,B9,Normal,350
3809,84,166,B11,Normal,350
3810,15,67,J5,Normal,200
3811,93,62,F15,Normal,160
3812,8,109,J2,Normal,160
3813,41,167,A10,Normal,240
3814,19,37,B2,Normal,160
3815,46,119,A2,Normal,160
3816,28,86,H7,Normal,300
3817,91,126,B12,Normal,200
3818,68,136,E11,Normal,160
3819,15,52,H13,Normal,240
3820,99,91,A9,Normal,350
3821,37,33,F11,Normal,160
3822,1,81,B8,Normal,160
3823,67,42,E13,VIP,350
3824,24,112,B12,Normal,300
3825,27,126,G3,VIP,200
3826,40,155,F6,Normal,300
3827,63,136,F9,Normal,240
3828,61,151,C13,Normal,160
3829,36,106,A7,Normal,300
3830,98,125,G2,Normal,200
3831,93,113,F8,Normal,240
3832,24,64,F9,VIP,300
3833,24,123,C14,Normal,160
3834,4,114,C10,Normal,200
3835,67,20,J15,Honeymoon,160
3836,34,16,B10,Honeymoon,160
3837,57,145,D14,Normal,240
3838,49,19,K6,Normal,200
3839,87,120,G13,Normal,350
3840,53,136,F11,Normal,160
3841,23,166,H7,Normal,200
3842,69,38,F11,Normal,160
3843,95,181,G8,Normal,300
3844,53,93,E2,VIP,300
3845,62,105,A8,VIP,200
3846,41,100,H8,Normal,240
3847,57,90,K11,Normal,350
3848,60,159,D15,Normal,300
3849,54,44,D15,Normal,240
3850,70,188,H1,Normal,350
3851,57,76,A2,VIP,300
3852,10,145,G1,Normal,350
3853,40,79,A14,Normal,160
3854,7,73,D3,Normal,200
3855,38,167,G13,VIP,300
3856,85,170,D11,VIP,300
3857,61,176,A12,Honeymoon,160
3858,84,140,D10,Normal,300
3859,3,96,H5,Normal,300
3860,51,89,A4,Normal,300
3861,86,103,C6,Normal,300
3862,47,146,J11,Honeymoon,300
3863,68,6,A1,Normal,240
3864,92,122,B2,Normal,300
3865,76,171,E2,Normal,160
3866,38,116,D3,Normal,300
3867,36,163,E2,Normal,350
3868,41,182,E9,Normal,350
3869,69,62,K12,Normal,160
3870,13,197,G13,Normal,240
3871,87,144,H5,VIP,160
3872,58,136,G1,Normal,240
3873,50,89,H9,Normal,200
3874,30,96,F14,Normal,350
3875,62,126,D11,Normal,350
3876,25,90,F3,Honeymoon,350
3877,27,86,A14,Normal,240
3878,51,159,B10,Normal,160
3879,78,138,J12,VIP,240
3880,57,184,C2,Honeymoon,350
3881,47,121,F7,Normal,350
3882,100,76,F3,Normal,350
3883,39,92,H1,Normal,350
3884,16,70,B5,Honeymoon,200
3885,22,148,E14,Normal,350
3886,85,133,A10,Normal,240
3887,54,23,J3,Normal,350
3888,21,137,C4,Normal,300
3889,72,58,C10,Honeymoon,200
3890,16,187,J7,VIP,350
3891,59,182,C3,Normal,300
3892,31,46,E11,Normal,240
3893,42,22,K2,Normal,200
3894,74,192,K9,Honeymoon,350
3895,32,8,J13,Honeymoon,240
3896,59,123,G8,VIP,300
3897,34,20,J4,VIP,200
3898,9,179,C13,Normal,350
3899,81,78,H9,Honeymoon,240
3900,11,39,F14,Normal,200
3901,96,37,A13,Normal,300
3902,10,178,J8,Normal,350
3903,86,162,K4,Normal,200
3904,17,75,D7,Honeymoon,300
3905,68,118,B2,Normal,300
3906,48,104,A13,Honeymoon,240
3907,52,161,F9,Normal,300
3908,25,31,G7,Normal,300
3909,21,123,H1,Normal,160
3910,65,54,G6,Normal,300
3911,63,172,A8,Normal,350
3912,89,34,D11,Normal,200
3913,51,199,G14,Honeymoon,350
3914,36,122,F8,Normal,350
3915,81,113,C14,Normal,240
3916,88,62,G13,Honeymoon,160
3917,66,23,H7,Normal,160
3918,15,46,K14,Normal,350
3919,96,56,C12,Normal,200
3920,39,135,K10,Normal,160
3921,70,118,B15,Normal,160
3922,1,189,B11,Normal,350
3923,23,131,J5,Normal,160
3924,39,166,B4,Normal,240
3925,57,162,D8,Normal,350
3926,81,113,F10,Normal,160
3927,34,44,B2,VIP,160
3928,41,128,G14,Normal,160
3929,93,108,G15,Normal,350
3930,73,158,G14,Honeymoon,200
3931,13,17,K12,Honeymoon,300
3932,70,59,J4,Honeymoon,160
3933,6,138,F6,VIP,300
3934,84,99,C7,Normal,300
3935,52,84,J1,Normal,160
3936,3,146,E10,Normal,160
3937,81,45,J10,Normal,300
3938,63,108,D14,Normal,200
3939,49,187,H13,Normal,300
3940,76,62,J13,Honeymoon,200
3941,47,59,C7,Normal,240
3942,55,177,C1,Normal,200
3943,64,191,G9,Normal,350
3944,65,160,G4,Normal,160
3945,81,138,A6,Honeymoon,240
3946,67,11,A15,VIP,300
3947,90,102,K8,Honeymoon,200
3948,15,70,B1,Normal,240
3949,100,123,B5,VIP,350
3950,32,190,F2,Normal,200
3951,96,175,C14,Honeymoon,300
3952,68,34,D1,Normal,300
3953,18,101,G5,Normal,200
3954,83,145,E4,VIP,350
3955,43,104,J11,Normal,160
3956,35,182,A9,Honeymoon,160
3957,78,40,C12,Normal,300
3958,58,19,E13,Honeymoon,350
3959,33,67,F9,VIP,300
3960,14,82,D14,Normal,160
3961,34,181,B6,Normal,300
3962,61,64,K15,Normal,200
3963,4,83,E3,VIP,200
3964,88,47,E13,Normal,350
3965,59,6,E1,Normal,160
3966,29,16,E4,Normal,350
3967,83,200,E9,Normal,350
3968,6,146,J9,Normal,160
3969,97,180,H1,Normal,240
3970,49,176,E5,Honeymoon,240
3971,40,171,J2,Normal,300
3972,83,39,E2,Normal,240
3973,65,177,G13,Normal,200
3974,69,113,D15,Normal,350
3975,27,140,D1,VIP,300
3976,80,138,A5,Normal,350
3977,6,71,H8,Normal,160
3978,13,110,K15,Normal,240
3979,64,55,E10,Honeymoon,160
3980,62,129,A11,VIP,300
3981,99,49,K3,Normal,200
3982,19,164,G8,Normal,240
3983,76,21,C1,Normal,160
3984,80,37,A12,Honeymoon,240
3985,43,116,H3,Normal,350
3986,74,24,F5,VIP,200
3987,89,55,E7,Honeymoon,240
3988,20,25,D7,Honeymoon,200
3989,95,135,J13,Normal,350
3990,68,127,K4,Normal,350
3991,44,93,B10,Honeymoon,160
3992,23,94,C5,Normal,300
3993,2,71,B7,Normal,160
3994,22,199,G6,Normal,200
3995,57,122,H12,Normal,160
3996,72,24,B5,Normal,240
3997,7,11,H1,Normal,160
3998,78,73,A4,Normal,300
3999,56,12,B3,Normal,300
4000,67,35,D6,Normal,200
4001,16,191,B5,Normal,350
4002,83,196,J2,Normal,300
4003,51,185,K2,Honeymoon,200
4004,82,141,F5,Honeymoon,300
4005,80,23,G12,Honeymoon,300
4006,72,83,B10,Honeymoon,350
4007,97,167,D14,Normal,240
4008,12,88,C15,Normal,200
4009,53,80,C11,Normal,300
4010,75,97,C8,Normal,300
4011,5,140,H12,Normal,160
4012,27,34,B4,Normal,240
4013,12,199,A14,VIP,350
4014,17,75,J7,Normal,200
4015,6,159,K14,Normal,300
4016,97,128,K8,VIP,200
4017,5,190,A3,Honeymoon,350
4018,57,141,C7,Normal,240
4019,28,31,H12,VIP,160
4020,78,130,B1,Normal,240
4021,69,103,K7,Honeymoon,160
4022,59,15,A9,Normal,200
4023,33,57,A7,Normal,240
4024,62,75,K7,Honeymoon,240
4025,50,34,J14,Normal,240
4026,19,103,A15,Normal,350
4027,86,196,E12,Normal,200
4028,69,75,G14,Normal,160
4029,66,29,J9,VIP,240
4030,94,194,G6,Normal,200
4031,47,16,J2,Normal,350
4032,39,167,H10,Normal,350
4033,68,77,K13,Normal,200
4034,33,37,F5,Normal,160
4035,13,81,A7,Normal,200
4036,84,149,J15,VIP,200
4037,54,172,D5,Normal,300
4038,7,124,J10,Normal,350
4039,79,19,D2,Normal,160
4040,87,199,A14,Normal,300
4041,14,102,C1,Normal,200
4042,87,136,D5,Honeymoon,350
4043,19,77,C11,VIP,300
4044,54,194,A14,Normal,300
4045,93,41,J13,Normal,160
4046,20,198,A5,VIP,200
4047,29,61,A5,Normal,160
4048,24,26,H8,Normal,300
4049,82,71,H13,VIP,300
4050,63,103,G6,Honeymoon,160
4051,74,70,C6,Normal,300
4052,57,107,F4,Normal,240
4053,8,157,B4,Normal,350
4054,90,107,B7,Normal,200
4055,62,103,D11,Honeymoon,350
4056,29,194,B2,Normal,200
4057,74,19,B2,Normal,300
4058,17,68,K11,Normal,160
4059,66,186,F3,Normal,160
4060,6,70,D11,Normal,300
4061,58,113,F5,Honeymoon,200
4062,69,57,D5,Normal,300
4063,28,165,D13,Normal,200
4064,62,61,B3,Normal,300
4065,41,92,J15,Honeymoon,300
4066,69,30,F1,Normal,300
4067,82,199,A10,Normal,160
4068,90,153,E9,Normal,200
4069,84,127,F10,Normal,300
4070,41,193,J11,Honeymoon,350
4071,49,115,F8,Normal,350
4072,91,6,H4,Honeymoon,160
4073,49,18,C14,Honeymoon,240
4074,76,10,K7,VIP,160
4075,71,92,J12,Normal,240
4076,3,139,B3,Normal,160
4077,10,193,G3,Normal,350
4078,98,77,C8,Normal,300
4079,89,101,K13,Honeymoon,200
4080,35,84,D6,Honeymoon,300
4081,80,193,B4,Normal,350
4082,2,52,H15,Normal,200
4083,24,195,E8,Normal,240
4084,74,31,E6,Normal,240
4085,38,145,K6,Honeymoon,350
4086,22,183,G8,Normal,200
4087,26,110,F13,Normal,300
4088,43,93,C3,Normal,350
4089,55,164,G15,VIP,240
4090,39,154,E14,Normal,350
4091,91,53,F7,VIP,300
4092,29,145,B4,Honeymoon,160
4093,20,86,E11,Normal,160
4094,91,153,D12,Normal,300
4095,41,2,K12,Normal,200
4096,54,86,F4,Normal,350
4097,20,133,C12,Honeymoon,300
4098,19,4,H11,Normal,160
4099,84,164,A4,Normal,240
4100,99,6,A4,Normal,300
4101,66,149,A5,Normal,300
4102,30,118,C11,Normal,300
4103,53,89,H3,Normal,160
4104,34,154,F12,Normal,160
4105,22,183,G14,Normal,300
4106,67,167,H12,Normal,300
4107,6,161,G11,Normal,200
4108,79,14,E15,Normal,240
4109,27,56,E15,Honeymoon,350
4110,10,81,A13,Normal,350
4111,73,149,K7,Normal,350
4112,97,46,B10,Normal,160
4113,96,144,H10,Normal,160
4114,48,16,F7,Normal,200
4115,70,120,A10,VIP,160
4116,59,84,D5,Normal,300
4117,100,157,K7,Normal,240
4118,59,8,A15,Normal,240
4119,2,88,B1,Normal,240
4120,29,131,A2,Normal,240
4121,68,19,B15,Normal,350
4122,65,97,F7,VIP,350
4123,83,66,C1,Normal,300
4124,26,79,F2,Normal,200
4125,89,86,K13,VIP,160
4126,10,124,H9,Honeymoon,160
4127,53,150,C5,VIP,350
4128,79,46,B8,Normal,240
4129,59,113,H1,Normal,300
4130,22,91,G7,Honeymoon,200
4131,51,141,H10,Normal,350
4132,48,33,G10,Normal,300
4133,21,133,D10,Honeymoon,300
4134,22,77,A8,Normal,350
4135,100,155,D14,Honeymoon,300
4136,98,121,J8,VIP,240
4137,30,128,C2,Honeymoon,300
4138,25,78,G3,Normal,200
4139,28,152,A7,Normal,300
4140,65,67,A2,Honeymoon,160
4141,45,115,F10,VIP,300
4142,68,63,J14,Normal,350
4143,7,113,H1,Normal,160
4144,49,94,C6,Honeymoon,350
4145,9,48,C15,Normal,200
4146,36,191,C12,Normal,240
4147,83,12,D8,Normal,200
4148,1,156,H5,Normal,160
4149,10,172,A9,Honeymoon,240
4150,36,171,F12,Normal,300
4151,73,145,H9,Normal,160
4152,46,40,E15,Normal,240
4153,32,177,J10,Normal,350
4154,32,85,A11,Normal,240
4155,6,57,D5,Honeymoon,350
4156,48,87,J2,Normal,350
4157,38,84,K8,Normal,240
4158,17,192,E15,Normal,200
4159,74,185,C1,Normal,200
4160,27,121,G2,Normal,350
4161,54,74,G2,Normal,160
4162,50,107,E15,Normal,240
4163,35,124,G2,Normal,160
4164,85,198,J9,Normal,200
4165,25,100,C12,Honeymoon,160
4166,28,43,H5,Honeymoon,300
4167,15,119,B3,Normal,300
4168,4,23,F2,Normal,200
4169,93,155,J13,VIP,160
4170,73,186,B5,Normal,240
4171,27,37,J7,Honeymoon,200
4172,26,134,E15,Normal,300
4173,19,65,E2,Normal,200
4174,92,134,C2,Honeymoon,160
4175,17,178,B13,Normal,160
4176,43,22,E14,Normal,160
4177,41,105,F6,VIP,350
4178,42,88,B7,Honeymoon,160
4179,50,153,G6,Normal,300
4180,84,125,J2,Normal,300
4181,40,79,J3,Normal,350
4182,39,90,D7,Honeymoon,300
4183,23,200,F3,VIP,300
4184,96,51,E10,Honeymoon,200
4185,52,176,K2,Honeymoon,160
4186,47,102,B6,Normal,200
4187,63,198,E4,Honeymoon,200
4188,97,106,F1,Honeymoon,300
4189,69,193,E1,Honeymoon,240
4190,43,60,G5,Normal,160
4191,48,46,C10,VIP,240
4192,34,36,A4,Normal,300
4193,40,186,C1,Normal,350
4194,75,166,E9,Normal,200
4195,61,11,E10,Normal,300
4196,50,12,A5,Normal,300
4197,67,170,H10,Honeymoon,240
4198,62,39,G1,Normal,350
4199,58,199,A8,Normal,200
4200,33,139,A9,Normal,350
4201,75,36,A15,Honeymoon,350
4202,16,52,G15,Normal,350
4203,82,31,A7,Normal,160
4204,94,33,E12,Normal,350
4205,48,141,H10,Normal,300
4206,10,146,A15,Honeymoon,160
4207,82,169,F8,Honeymoon,160
4208,38,58,C9,Honeymoon,350
4209,19,184,J14,Normal,300
4210,36,152,D12,Normal,200
4211,59,128,G2,Normal,350
4212,63,31,F6,Normal,160
4213,77,55,K12,Normal,200
4214,46,10,J7,Normal,200
4215,3,188,E15,Normal,160
4216,74,130,F4,VIP,200
4217,65,15,A10,Honeymoon,300
4218,91,3,H2,Normal,300
4219,8,43,F12,Normal,350
4220,51,159,E7,VIP,350
4221,81,198,E2,Normal,200
4222,73,67,J11,Honeymoon,160
4223,6,56,K11,Normal,300
4224,89,63,H2,Honeymoon,240
4225,39,15,K13,Honeymoon,350
4226,60,109,G3,Normal,300
4227,28,116,F11,Normal,200
4228,97,92,J1,Normal,300
4229,54,138,F4,VIP,300
4230,37,166,A10,Normal,200
4231,9,47,K14,Normal,350
4232,82,57,B14,Normal,350
4233,56,50,G6,Honeymoon,240
4234,59,71,A10,Honeymoon,240
4235,85,143,A13,Normal,350
4236,2,146,D2,Normal,350
4237,61,82,D5,Normal,350
4238,58,116,J12,Normal,350
4239,60,105,H11,Normal,300
4240,40,88,H8,Normal,240
4241,36,2,F10,VIP,200
4242,37,104,D8,Normal,160
4243,79,84,J10,Honeymoon,200
4244,92,43,E8,Normal,160
4245,18,154,F4,Normal,300
4246,98,71,D12,Normal,240
4247,63,166,G7,Normal,160
4248,22,94,J15,Normal,350
4249,11,42,K12,Honeymoon,300
4250,58,133,E3,Normal,160
4251,57,139,E5,Normal,350
4252,77,65,C9,VIP,300
4253,4,34,H4,Normal,160
4254,86,120,B11,Normal,350
4255,7,1,A12,Normal,240
4256,61,130,K15,Honeymoon,300
4257,54,148,F2,Honeymoon,160
4258,88,61,K7,Normal,350
4259,68,149,F11,Normal,240
4260,92,88,B15,Honeymoon,350
4261,79,68,D7,VIP,240
4262,1,127,E3,Normal,160
4263,55,140,H15,Honeymoon,350
4264,3,22,G15,Normal,350
4265,78,148,C9,Normal,200
4266,38,82,C11,Normal,300
4267,1,129,J1,Normal,350
4268,38,30,H3,Normal,240
4269,85,126,E5,VIP,300
4270,29,97,H13,Normal,160
4271,5,24,F4,Normal,300
